Area,Item,Element,Unit,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014
France,Artichokes,Production,tonnes,59612.0,50149.0,51883.0,46572.0,44939.0,52651.0,48009.0,50589.0,41504.0,36413.0,38354.0
France,Asparagus,Production,tonnes,19404.0,20390.0,18055.0,18157.0,18284.0,19110.0,18665.0,22330.0,19944.0,18465.0,20494.0
France,Avocados,Production,tonnes,70.0,70.0,77.0,31.0,24.0,23.0,20.0,13.0,10.0,10.0,4.0
France,Barley,Production,tonnes,11031511.0,10313389.0,10400600.0,9473570.0,12171629.0,12875810.0,10009850.0,8775000.0,11347000.0,10315258.0,11728556.0
France,"Beans, dry",Production,tonnes,7648.0,8974.0,8055.0,6539.0,6142.0,5513.0,7521.0,6885.0,7395.0,7542.0,8022.0
France,"Beans, green",Production,tonnes,100440.0,55414.0,50118.0,45112.0,45100.0,43551.0,49416.0,37000.0,70660.0,55596.0,53190.0
France,Blueberries,Production,tonnes,16000.0,18000.0,18000.0,19000.0,20000.0,19890.0,11001.0,9379.0,8161.0,9011.0,9200.0
France,"Broad beans, horse beans, dry",Production,tonnes,364549.0,372179.0,290480.0,245966.0,314683.0,437472.0,483302.0,344840.0,273539.0,245001.0,278545.0
France,Buckwheat,Production,tonnes,143901.0,124217.0,87000.0,117148.0,98000.0,114500.0,125900.0,91400.0,105000.0,154800.0,111300.0
France,Cabbages and other brassicas,Production,tonnes,241801.0,229104.0,220450.0,227956.0,225528.0,104216.0,100105.0,117174.0,108941.0,186131.0,195195.0
France,Carrots and turnips,Production,tonnes,672624.0,659313.0,364475.0,312612.0,301495.0,320022.0,388881.0,624459.0,542886.0,565311.0,544563.0
France,Cauliflowers and broccoli,Production,tonnes,418809.0,347607.0,354593.0,381909.0,355343.0,365778.0,356482.0,364558.0,336871.0,361202.0,326355.0
France,Cherries,Production,tonnes,61748.0,69024.0,68122.0,47557.0,40356.0,52798.0,44911.0,48054.0,30486.0,39272.0,47000.0
France,Chestnut,Production,tonnes,12431.0,8144.0,9670.0,8284.0,6290.0,8672.0,9376.0,7036.0,8676.0,9200.0,8668.0
France,Chicory roots,Production,tonnes,181198.0,133390.0,142200.0,110880.0,125475.0,169475.0,113591.0,100948.0,116670.0,88323.0,108128.0
France,"Chillies and peppers, green",Production,tonnes,25314.0,23661.0,21316.0,18666.0,18540.0,18247.0,17628.0,17142.0,16500.0,20987.0,22969.0
France,Cranberries,Production,tonnes,150.0,0.0,39.0,39.0,42.0,44.0,46.0,48.0,49.0,51.0,53.0
France,Cucumbers and gherkins,Production,tonnes,135869.0,134590.0,126219.0,114326.0,138919.0,155091.0,141084.0,134891.0,134092.0,131378.0,131985.0
France,Currants,Production,tonnes,13723.0,11401.0,9700.0,9485.0,7678.0,11074.0,21110.0,20720.0,14110.0,18260.0,17798.0
France,Eggplants (aubergines),Production,tonnes,20292.0,18229.0,14402.0,14402.0,16331.0,17709.0,21971.0,19040.0,20601.0,25807.0,29730.0
France,Figs,Production,tonnes,3562.0,3063.0,2648.0,2251.0,3577.0,3125.0,3405.0,2678.0,3187.0,3214.0,2780.0
France,Flax fibre and tow,Production,tonnes,95000.0,96000.0,92400.0,95000.0,98000.0,74000.0,66970.0,49226.0,84700.0,83100.0,74009.0
France,Garlic,Production,tonnes,27812.0,26137.0,21062.0,20447.0,19673.0,20148.0,18524.0,19539.0,16778.0,20063.0,18032.0
France,"Grain, mixed",Production,tonnes,274183.0,241341.0,239510.0,224840.0,210831.0,214304.0,178924.0,212671.0,245662.0,217802.0,222026.0
France,Grapefruit (inc. pomelos),Production,tonnes,3586.0,4444.0,4155.0,3495.0,4918.0,4161.0,4153.0,4541.0,4036.0,4743.0,3740.0
France,Grapes,Production,tonnes,7564902.0,6790215.0,6776880.0,6019056.0,6019149.0,6101525.0,5893530.0,6640980.0,5384561.0,5540833.0,6172557.0
France,"Hazelnuts, with shell",Production,tonnes,6456.0,4459.0,6083.0,5371.0,5155.0,9764.0,10073.0,7337.0,10030.0,8104.0,11053.0
France,Hemp tow waste,Production,tonnes,6800.0,7100.0,2500.0,1000.0,1000.0,1000.0,1708.0,2037.0,1843.0,1922.0,2001.0
France,Hempseed,Production,tonnes,63000.0,57000.0,60000.0,64000.0,57000.0,73555.0,44425.0,39057.0,72685.0,70694.0,84097.0
France,Hops,Production,tonnes,1191.0,1374.0,1209.0,1493.0,1469.0,820.0,791.0,648.0,746.0,611.0,626.0
France,Kiwi fruit,Production,tonnes,77815.0,76635.0,76062.0,70156.0,65670.0,76171.0,70736.0,73480.0,65253.0,55999.0,62000.0
France,"Leeks, other alliaceous vegetables",Production,tonnes,186520.0,182910.0,178421.0,176035.0,166820.0,155676.0,168605.0,168033.0,154051.0,161137.0,165712.0
France,Lemons and limes,Production,tonnes,3200.0,3400.0,3600.0,3800.0,4000.0,4200.0,4129.0,3935.0,3719.0,4374.0,3650.0
France,Lentils,Production,tonnes,8054.0,15542.0,14019.0,9781.0,7957.0,13430.0,19545.0,23344.0,25195.0,22793.0,22033.0
France,Lettuce and chicory,Production,tonnes,472243.0,468963.0,465353.0,457864.0,426723.0,342747.0,326985.0,314041.0,325597.0,307248.0,297111.0
France,Linseed,Production,tonnes,54561.0,59236.0,43155.0,33801.0,14600.0,43113.0,40795.0,30547.0,23742.0,22089.0,16561.0
France,Lupins,Production,tonnes,21966.0,17597.0,16562.0,11340.0,6819.0,8265.0,15568.0,7323.0,6197.0,7622.0,15020.0
France,Maize,Production,tonnes,16372027.0,13687659.0,12775200.0,14357300.0,15818500.0,15288217.0,13974600.0,15913300.0,15614100.0,15041226.0,18343420.0
France,"Maize, green",Production,tonnes,521460.0,496245.0,464264.0,512501.0,479718.0,361697.0,351184.0,414613.0,366242.0,349770.0,403593.0
France,"Melons, other (inc.cantaloupes)",Production,tonnes,291418.0,296974.0,293815.0,234543.0,278938.0,301965.0,290101.0,276728.0,293738.0,264542.0,253151.0
France,Millet,Production,tonnes,20000.0,24000.0,38000.0,44138.0,36000.0,37000.0,37500.0,38000.0,40000.0,40000.0,37000.0
France,Mushrooms and truffles,Production,tonnes,165466.0,138541.0,115846.0,162450.0,29936.0,113851.0,119346.0,115696.0,116602.0,104621.0,108540.0
France,Mustard seed,Production,tonnes,2042.0,1549.0,2300.0,3000.0,3500.0,9500.0,16016.0,13586.0,13959.0,13999.0,13824.0
France,Oats,Production,tonnes,605956.0,505200.0,464100.0,409110.0,471798.0,572976.0,392000.0,318542.0,400802.0,429388.0,442983.0
France,Oilseeds nes,Production,tonnes,12000.0,11000.0,8000.0,7000.0,3741.0,9534.0,15621.0,16484.0,17640.0,22089.0,16561.0
France,Olives,Production,tonnes,20874.0,21861.0,18382.0,22668.0,32116.0,27971.0,31706.0,23320.0,29561.0,29403.0,13006.0
France,"Onions, dry",Production,tonnes,445900.0,347666.0,203286.0,186217.0,151332.0,177192.0,329181.0,150043.0,132703.0,207663.0,210000.0
France,"Onions, shallots, green",Production,tonnes,49454.0,46576.0,45411.0,43613.0,43262.0,50532.0,60187.0,60739.0,60245.0,63815.0,57892.0
France,Oranges,Production,tonnes,647.0,644.0,758.0,580.0,1000.0,2000.0,6074.0,5985.0,4213.0,4117.0,3660.0
France,Peaches and nectarines,Production,tonnes,396652.0,402646.0,394541.0,364947.0,299096.0,332050.0,311002.0,301770.0,275309.0,233752.0,231000.0
France,Pears,Production,tonnes,252301.0,224707.0,225976.0,202708.0,159865.0,162697.0,148532.0,170759.0,124166.0,148938.0,132658.0
France,"Peas, dry",Production,tonnes,1680782.0,1331286.0,1016190.0,594095.0,450618.0,546800.0,1073331.0,670079.0,561522.0,498723.0,538587.0
France,"Peas, green",Production,tonnes,364649.0,359608.0,351791.0,337488.0,349830.0,664410.0,570500.0,258452.0,241154.0,228987.0,185692.0
France,Plums and sloes,Production,tonnes,229486.0,214342.0,234034.0,248947.0,161048.0,231401.0,247597.0,175584.0,198970.0,170960.0,194000.0
France,Poppy seed,Production,tonnes,5070.0,5098.0,5000.0,5095.0,6000.0,6500.0,5978.0,6000.0,6000.0,6000.0,6000.0
France,Potatoes,Production,tonnes,7255378.0,6604600.0,6362823.0,7183100.0,6871971.0,7253000.0,6622043.0,7440219.0,6340807.0,6957008.0,8085184.0
France,"Pulses, nes",Production,tonnes,7750.0,7755.0,8500.0,9500.0,9200.0,10000.0,10692.0,6630.0,2100.0,6600.0,6000.0
France,"Pumpkins, squash and gourds",Production,tonnes,178437.0,171824.0,180969.0,183045.0,195300.0,105950.0,104126.0,123498.0,108283.0,95489.0,98836.0
France,Rapeseed,Production,tonnes,3993484.0,4532871.0,4144485.0,4691098.0,4721288.0,5585504.0,4811086.0,5369011.0,5463186.0,4366200.0,5524094.0
France,Raspberries,Production,tonnes,6875.0,5742.0,6274.0,5716.0,6219.0,4342.0,3590.0,3722.0,3317.0,3976.0,4380.0
France,"Rice, paddy",Production,tonnes,115110.0,102306.0,94782.0,87700.0,111523.0,138035.0,115050.0,130400.0,123200.0,808016.0,835300.0
France,Rye,Production,tonnes,170809.0,147259.0,121464.0,119823.0,123458.0,129784.0,150797.0,124422.0,160301.0,143076.0,128197.0
France,Sorghum,Production,tonnes,256594.0,263479.0,305521.0,288431.0,230964.0,309900.0,262610.0,280740.0,239200.0,278536.0,397715.0
France,Soybeans,Production,tonnes,147095.0,142528.0,122995.0,84603.0,63106.0,107492.0,136745.0,122521.0,103935.0,110072.0,227262.0
France,Spinach,Production,tonnes,110695.0,117413.0,133646.0,143487.0,123500.0,78246.0,80251.0,110473.0,99124.0,118974.0,117986.0
France,Strawberries,Production,tonnes,53457.0,51491.0,51192.0,46900.0,44142.0,49142.0,50358.0,52481.0,55406.0,56033.0,58924.0
France,String beans,Production,tonnes,364649.0,359608.0,351791.0,337488.0,343515.0,353735.0,249980.0,340325.0,334441.0,304505.0,286565.0
France,Sugar beet,Production,tonnes,30788266.0,31149552.0,29871450.0,33229800.0,30321172.0,35126072.0,31874812.0,38106132.0,33688392.0,33630536.0,37844567.0
France,Sunflower seed,Production,tonnes,1457158.0,1510498.0,1439688.0,1311275.0,1598272.0,1716299.0,1635593.0,1880705.0,1572952.0,1577693.0,1584190.0
France,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,24304.0,19355.0,26514.0,17218.0,30473.0,34411.0,27487.0,36051.0,40567.0,30156.0,39890.0
France,"Tobacco, unmanufactured",Production,tonnes,25568.0,22947.0,18880.0,15805.0,16320.0,17190.0,18428.0,13999.0,12397.0,9670.0,9450.0
France,Tomatoes,Production,tonnes,848467.0,790253.0,640582.0,575428.0,617629.0,654390.0,645194.0,597471.0,588910.0,593249.0,595490.0
France,Triticale,Production,tonnes,1833600.0,1809386.0,1694300.0,1450380.0,1821830.0,2015602.0,2060658.0,1987365.0,2300503.0,2030563.0,2023275.0
France,"Vegetables, fresh nes",Production,tonnes,549800.0,522400.0,509841.0,537300.0,797575.0,1174066.0,1111125.0,1130570.0,1126951.0,1090195.0,1044125.0
France,"Vegetables, leguminous nes",Production,tonnes,7261.0,9000.0,8000.0,8800.0,8596.0,9000.0,9063.0,9324.0,10500.0,9944.0,10096.0
France,"Walnuts, with shell",Production,tonnes,26418.0,32716.0,40333.0,32635.0,36912.0,20417.0,31737.0,38314.0,36476.0,33510.0,34767.0
France,Watermelons,Production,tonnes,6488.0,7324.0,7444.0,7519.0,8122.0,25151.0,15761.0,16919.0,16147.0,14150.0,15946.0
France,Wheat,Production,tonnes,39692940.0,36885504.0,35363600.0,32763500.0,39006372.0,38332200.0,38207000.0,35994000.0,37886000.0,38651472.0,38950202.0
France,Cereals (Rice Milled Eqv),Production,tonnes,70478299.0,64069672.0,61552515.0,59306736.0,70063768.0,69982362.0,65476577.0,63911692.0,68525781.0,67995800.0,73053068.0
France,"Cereals,Total",Production,tonnes,70516631.0,64103740.0,61584077.0,59335940.0,70100905.0,70028328.0,65514889.0,63955115.0,68566806.0,68264869.0,73331223.0
France,"Citrus Fruit,Total",Production,tonnes,31737.0,27843.0,35027.0,25093.0,40391.0,44773.0,41843.0,50511.0,52535.0,43390.0,50940.0
France,"Coarse Grain, Total",Production,tonnes,30708581.0,27115930.0,26125695.0,26484740.0,30983010.0,31558093.0,27192839.0,27830715.0,30557606.0,28805381.0,33545721.0
France,Fibre Crops Primary,Production,tonnes,101800.0,103100.0,94900.0,96000.0,99000.0,75000.0,68678.0,51263.0,86543.0,85022.0,76010.0
France,"Fruit excl Melons,Total",Production,tonnes,11082080.0,10317142.0,10162628.0,9334430.0,8663525.0,9098126.0,8791408.0,9573145.0,7800600.0,8205843.0,8703351.0
France,Oilcakes Equivalent,Production,tonnes,3283403.0,3626670.0,3335332.0,3569176.0,3687337.0,4332333.0,3839637.0,4267532.0,4183190.0,3532491.0,4324671.0
France,Oilcrops Primary,Production,tonnes,2186861.0,2412824.0,2226342.0,2373118.0,2491678.0,2893624.0,2568478.0,2871099.0,2784904.0,2371451.0,2831160.0
France,"Pulses,Total",Production,tonnes,2090749.0,1753333.0,1353806.0,877221.0,795419.0,1021481.0,1609959.0,1059100.0,875948.0,788281.0,868207.0
France,"Roots and Tubers,Total",Production,tonnes,7255378.0,6604600.0,6362823.0,7183100.0,6871971.0,7253000.0,6622043.0,7440219.0,6340807.0,6957008.0,8085184.0
France,"Treenuts,Total",Production,tonnes,47305.0,47456.0,57866.0,47881.0,49399.0,40078.0,51922.0,53322.0,56171.0,51444.0,55555.0
France,Vegetables Primary,Production,tonnes,6284884.0,5879899.0,5193033.0,5103937.0,5204949.0,5685131.0,5592353.0,5493647.0,5283465.0,5335643.0,5231602.0
France,"Vegetables&Melons, Total",Production,tonnes,6284884.0,5879899.0,5193033.0,5103937.0,5204949.0,5685131.0,5592353.0,5493647.0,5283465.0,5335643.0,5231602.0
Germany,Apples,Production,tonnes,979730.0,891402.0,947611.0,1070036.0,1046995.0,1070678.0,834960.0,898448.0,972405.0,803784.0,1115900.0
Germany,Apricots,Production,tonnes,489.0,216.0,300.0,310.0,320.0,350.0,350.0,205.0,198.0,189.0,183.0
Germany,Asparagus,Production,tonnes,72516.0,82758.0,81984.0,94285.0,92653.0,98193.0,92404.0,103457.0,102395.0,103107.0,114090.0
Germany,Barley,Production,tonnes,12993000.0,11613800.0,11966600.0,10384218.0,11967114.0,12288100.0,10412100.0,8733800.0,10391300.0,10343600.0,11562800.0
Germany,"Beans, green",Production,tonnes,47423.0,43124.0,41735.0,47422.0,49260.0,44635.0,41398.0,39107.0,45390.0,50392.0,47270.0
Germany,"Broad beans, horse beans, dry",Production,tonnes,64097.0,59600.0,49100.0,43147.0,38369.0,47469.0,56200.0,61400.0,61300.0,59700.0,87600.0
Germany,Cabbages and other brassicas,Production,tonnes,795370.0,721549.0,737458.0,777721.0,806078.0,841181.0,787065.0,828517.0,802918.0,703516.0,802888.0
Germany,Carrots and turnips,Production,tonnes,554330.0,516327.0,504162.0,562296.0,547073.0,570239.0,553972.0,533717.0,592761.0,583587.0,609353.0
Germany,Cauliflowers and broccoli,Production,tonnes,182264.0,176549.0,159190.0,150737.0,156101.0,168089.0,151977.0,144136.0,176692.0,154082.0,149164.0
Germany,Cherries,Production,tonnes,39076.0,27911.0,31637.0,34452.0,25166.0,39463.0,30831.0,37035.0,23005.0,24462.0,39571.0
Germany,"Cherries, sour",Production,tonnes,35450.0,24571.0,37143.0,28756.0,14911.0,30236.0,18265.0,22294.0,12941.0,13060.0,17351.0
Germany,Cucumbers and gherkins,Production,tonnes,204903.0,219510.0,221236.0,244694.0,236625.0,263277.0,242818.0,249607.0,244347.0,223429.0,255060.0
Germany,Currants,Production,tonnes,60000.0,12000.0,11239.0,8808.0,10587.0,11847.0,11927.0,9587.0,10764.0,12658.0,12888.0
Germany,"Fruit, stone nes",Production,tonnes,5977.0,4626.0,5452.0,5996.0,4303.0,9404.0,3964.0,5363.0,4269.0,6644.0,6711.0
Germany,Gooseberries,Production,tonnes,83800.0,83137.0,83137.0,81808.0,80910.0,82000.0,81671.0,81644.0,81489.0,82683.0,88191.0
Germany,"Grain, mixed",Production,tonnes,171534.0,158000.0,149300.0,122856.0,124416.0,132526.0,61915.0,67700.0,151500.0,81300.0,67100.0
Germany,Grapes,Production,tonnes,1184000.0,1449000.0,1224700.0,1400600.0,1351500.0,1235000.0,952500.0,1250000.0,1227000.0,1140000.0,1245000.0
Germany,Hops,Production,tonnes,33202.0,34456.0,28500.0,32100.0,39675.0,31346.0,34249.0,38068.0,34434.0,27533.0,38487.0
Germany,"Leeks, other alliaceous vegetables",Production,tonnes,70253.0,76083.0,88155.0,105283.0,114188.0,98916.0,80255.0,83814.0,116309.0,111209.0,108149.0
Germany,Lettuce and chicory,Production,tonnes,255204.0,241662.0,303362.0,311859.0,316741.0,346562.0,308341.0,340487.0,420595.0,347835.0,341505.0
Germany,Linseed,Production,tonnes,23160.0,25370.0,22400.0,6000.0,4000.0,4000.0,7000.0,6000.0,6000.0,6000.0,6000.0
Germany,Lupins,Production,tonnes,46000.0,50000.0,42000.0,32000.0,25000.0,25000.0,30600.0,27600.0,31500.0,31100.0,40800.0
Germany,Maize,Production,tonnes,4213000.0,4082700.0,3220300.0,3809320.0,5105861.0,4527228.0,4072900.0,5183600.0,5514700.0,4387300.0,5142100.0
Germany,Mushrooms and truffles,Production,tonnes,50000.0,50000.0,59000.0,55000.0,57000.0,52200.0,60000.0,62000.0,52907.0,59884.0,59923.0
Germany,Mustard seed,Production,tonnes,4060.0,8400.0,9522.0,5825.0,5489.0,8849.0,9750.0,11300.0,10500.0,10500.0,8157.0
Germany,Oats,Production,tonnes,1185792.0,963600.0,829900.0,727926.0,793188.0,825575.0,600300.0,627400.0,756500.0,627700.0,627100.0
Germany,"Onions, dry",Production,tonnes,425858.0,364514.0,337269.0,377639.0,407602.0,433036.0,387114.0,505594.0,484632.0,405656.0,500472.0
Germany,Peaches and nectarines,Production,tonnes,922.0,754.0,800.0,810.0,850.0,780.0,670.0,577.0,571.0,543.0,519.0
Germany,Pears,Production,tonnes,78763.0,38259.0,48586.0,49918.0,38076.0,52319.0,38895.0,46854.0,33898.0,39520.0,44972.0
Germany,"Peas, dry",Production,tonnes,464212.0,346300.0,287700.0,177487.0,140556.0,165907.0,176700.0,154600.0,138800.0,129500.0,155300.0
Germany,"Peas, green",Production,tonnes,31705.0,28734.0,28243.0,26334.0,29356.0,34270.0,24944.0,21516.0,27734.0,26382.0,28917.0
Germany,Plums and sloes,Production,tonnes,77837.0,40114.0,51523.0,65290.0,31363.0,73102.0,49260.0,58741.0,35567.0,48536.0,56343.0
Germany,Poppy seed,Production,tonnes,2796.0,2809.0,2800.0,2805.0,2807.0,2828.0,2875.0,3000.0,3200.0,3200.0,3000.0
Germany,Potatoes,Production,tonnes,13043559.0,11624200.0,10030600.0,11643769.0,11369000.0,11617500.0,10201900.0,11837200.0,10665600.0,9669700.0,11607300.0
Germany,"Pulses, nes",Production,tonnes,9500.0,8500.0,8000.0,8098.0,11000.0,8000.0,8173.0,8284.0,8500.0,8500.0,8221.0
Germany,Rapeseed,Production,tonnes,5276589.0,5051700.0,5336500.0,5320518.0,5154700.0,6306700.0,5697595.0,3869500.0,4821100.0,5784300.0,6247400.0
Germany,Raspberries,Production,tonnes,20034.0,7000.0,7196.0,6191.0,5334.0,5068.0,5212.0,4778.0,4666.0,5086.0,5563.0
Germany,Rye,Production,tonnes,3829957.0,2793500.0,2643700.0,2698282.0,3744245.0,4328600.0,2903470.0,2520900.0,3878400.0,4689100.0,3854400.0
Germany,Soybeans,Production,tonnes,0.0,0.0,1000.0,1000.0,1000.0,1000.0,2000.0,3000.0,4000.0,10000.0,18000.0
Germany,Spinach,Production,tonnes,59166.0,68697.0,55151.0,61398.0,62472.0,60807.0,49470.0,61257.0,77133.0,53386.0,62939.0
Germany,Strawberries,Production,tonnes,119384.0,146500.0,173230.0,158658.0,150854.0,158563.0,156911.0,154418.0,155828.0,149680.0,168791.0
Germany,Sugar beet,Production,tonnes,27159000.0,25284700.0,20646600.0,25139136.0,23002600.0,25919040.0,23431900.0,29577500.0,27686800.0,22828700.0,29748100.0
Germany,Sunflower seed,Production,tonnes,69652.0,67100.0,61900.0,50862.0,48900.0,56900.0,47240.0,53200.0,62800.0,46100.0,46000.0
Germany,"Tobacco, unmanufactured",Production,tonnes,10101.0,10888.0,8500.0,7700.0,8339.0,8223.0,5987.0,6199.0,6483.0,5960.0,5580.0
Germany,Tomatoes,Production,tonnes,58082.0,56121.0,53239.0,62599.0,65096.0,66620.0,73285.0,76718.0,61188.0,69258.0,84496.0
Germany,Triticale,Production,tonnes,3289780.0,2675900.0,2237100.0,2061470.0,2381470.0,2514391.0,2156963.0,2004300.0,2294800.0,2609000.0,2972200.0
Germany,"Vegetables, fresh nes",Production,tonnes,1097000.0,1000000.0,950000.0,377801.0,398830.0,423271.0,353734.0,373181.0,393053.0,329445.0,390537.0
Germany,"Vegetables, leguminous nes",Production,tonnes,2500.0,3215.0,2872.0,3573.0,4097.0,3948.0,3639.0,4296.0,3670.0,3224.0,3149.0
Germany,"Walnuts, with shell",Production,tonnes,16309.0,16527.0,16738.0,17000.0,17128.0,17431.0,17137.0,17351.0,17566.0,17780.0,17995.0
Germany,Wheat,Production,tonnes,25427210.0,23692700.0,22427900.0,20828076.0,25988564.0,25192350.0,24106744.0,22782700.0,22409300.0,25019100.0,27784700.0
Germany,Cereals (Rice Milled Eqv),Production,tonnes,51110273.0,45980200.0,43474800.0,40632148.0,50104858.0,49808770.0,44314392.0,41920400.0,45396500.0,47757100.0,52010400.0
Germany,"Cereals,Total",Production,tonnes,51110273.0,45980200.0,43474800.0,40632148.0,50104858.0,49808770.0,44314392.0,41920400.0,45396500.0,47757100.0,52010400.0
Germany,"Coarse Grain, Total",Production,tonnes,25683063.0,22287500.0,21046900.0,19804072.0,24116294.0,24616420.0,20207648.0,19137700.0,22987200.0,22738000.0,24225700.0
Germany,"Fruit excl Melons,Total",Production,tonnes,2685462.0,2732690.0,2628842.0,2917750.0,2765462.0,2778974.0,2193940.0,2576856.0,2574137.0,2340330.0,2819109.0
Germany,Oilcakes Equivalent,Production,tonnes,3217034.0,3084817.0,3252818.0,3225567.0,3123700.0,3820619.0,3453842.0,2360908.0,2936806.0,3511617.0,3794291.0
Germany,Oilcrops Primary,Production,tonnes,2044487.0,1960325.0,2065957.0,2048290.0,1983654.0,2425913.0,2192068.0,1500280.0,1865806.0,2226055.0,2402498.0
Germany,"Pulses,Total",Production,tonnes,583809.0,464400.0,386800.0,260732.0,214925.0,246376.0,271673.0,251884.0,240100.0,228800.0,291921.0
Germany,"Roots and Tubers,Total",Production,tonnes,13043559.0,11624200.0,10030600.0,11643769.0,11369000.0,11617500.0,10201900.0,11837200.0,10665600.0,9669700.0,11607300.0
Germany,"Treenuts,Total",Production,tonnes,16309.0,16527.0,16738.0,17000.0,17128.0,17431.0,17137.0,17351.0,17566.0,17780.0,17995.0
Germany,Vegetables Primary,Production,tonnes,3906574.0,3648843.0,3747782.0,3386548.0,3476701.0,3661997.0,3350699.0,3593615.0,3820721.0,3416097.0,3762542.0
Germany,"Vegetables&Melons, Total",Production,tonnes,3906574.0,3648843.0,3747782.0,3386548.0,3476701.0,3661997.0,3350699.0,3593615.0,3820721.0,3416097.0,3762542.0
Greece,"Almonds, with shell",Production,tonnes,48177.0,48194.0,50708.0,45652.0,34500.0,39996.0,32900.0,29800.0,29000.0,21200.0,20380.0
Greece,"Anise, badian, fennel, coriander",Production,tonnes,553.0,560.0,500.0,587.0,608.0,628.0,649.0,669.0,800.0,663.0,659.0
Greece,Apples,Production,tonnes,274702.0,250019.0,288703.0,251650.0,234700.0,259637.0,207100.0,235800.0,191000.0,282000.0,280730.0
Greece,Apricots,Production,tonnes,89538.0,73613.0,71586.0,83287.0,77400.0,62285.0,76800.0,76700.0,83200.0,109900.0,125100.0
Greece,Artichokes,Production,tonnes,29300.0,27362.0,28869.0,27990.0,21300.0,19000.0,7100.0,38000.0,31600.0,29000.0,11330.0
Greece,Asparagus,Production,tonnes,23594.0,21706.0,20810.0,21526.0,17100.0,17000.0,14500.0,5600.0,15795.0,9300.0,7750.0
Greece,Avocados,Production,tonnes,1635.0,1539.0,1534.0,1538.0,1600.0,1475.0,1100.0,1400.0,1900.0,4600.0,4630.0
Greece,Bananas,Production,tonnes,3956.0,3910.0,3601.0,3586.0,3600.0,3700.0,3505.0,3300.0,3300.0,3300.0,3310.0
Greece,Barley,Production,tonnes,233882.0,233551.0,245471.0,274373.0,380000.0,280000.0,317900.0,319000.0,336311.0,391089.0,470190.0
Greece,"Beans, dry",Production,tonnes,19514.0,19617.0,19689.0,18183.0,12800.0,21950.0,19293.0,22700.0,18227.0,21300.0,12429.0
Greece,"Beans, green",Production,tonnes,71525.0,67587.0,65949.0,67810.0,64700.0,68701.0,57500.0,55100.0,70900.0,65900.0,54500.0
Greece,Berries nes,Production,tonnes,1272.0,1235.0,1200.0,1157.0,1119.0,1083.0,1052.0,1027.0,1000.0,1000.0,1005.0
Greece,"Broad beans, horse beans, dry",Production,tonnes,3132.0,3059.0,3060.0,3007.0,2500.0,2500.0,4100.0,1760.0,2600.0,3320.0,2470.0
Greece,Cabbages and other brassicas,Production,tonnes,175270.0,179526.0,177459.0,168720.0,188200.0,182000.0,188200.0,180100.0,186400.0,187600.0,118300.0
Greece,Carobs,Production,tonnes,14594.0,14815.0,14506.0,15000.0,15049.0,14427.0,14156.0,13952.0,13747.0,13542.0,13337.0
Greece,Carrots and turnips,Production,tonnes,61772.0,39614.0,43364.0,43619.0,47600.0,45000.0,43600.0,54800.0,53300.0,43500.0,43940.0
Greece,Cauliflowers and broccoli,Production,tonnes,88521.0,86273.0,83288.0,96578.0,62000.0,61000.0,73300.0,85800.0,88900.0,87900.0,57740.0
Greece,Cherries,Production,tonnes,46714.0,44201.0,43700.0,60700.0,57200.0,61128.0,38200.0,35200.0,51300.0,63000.0,73380.0
Greece,"Cherries, sour",Production,tonnes,2170.0,1985.0,2346.0,2258.0,2400.0,2500.0,1100.0,1355.0,730.0,740.0,1080.0
Greece,Chestnut,Production,tonnes,18712.0,19086.0,17442.0,14999.0,9800.0,14000.0,20900.0,21500.0,28700.0,27800.0,28440.0
Greece,Chick peas,Production,tonnes,2993.0,2618.0,2740.0,3300.0,3300.0,2700.0,4400.0,3700.0,3916.0,4717.0,6571.0
Greece,"Chillies and peppers, dry",Production,tonnes,423.0,424.0,425.0,350.0,412.0,416.0,420.0,423.0,510.0,436.0,432.0
Greece,"Chillies and peppers, green",Production,tonnes,108062.0,104650.0,113180.0,106556.0,119900.0,120000.0,141000.0,130800.0,167900.0,152400.0,147140.0
Greece,Cotton lint,Production,tonnes,391000.0,410600.0,346800.0,285000.0,240000.0,215000.0,183800.0,280000.0,251000.0,296000.0,308000.0
Greece,Cottonseed,Production,tonnes,645000.0,677000.0,520000.0,500000.0,502000.0,449000.0,390000.0,490000.0,425000.0,507000.0,470000.0
Greece,Cucumbers and gherkins,Production,tonnes,156108.0,158520.0,156048.0,158448.0,124300.0,124000.0,103600.0,121200.0,141700.0,156600.0,182660.0
Greece,Currants,Production,tonnes,0.0,0.0,7.0,20.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0
Greece,Eggplants (aubergines),Production,tonnes,72547.0,68134.0,69341.0,67928.0,85300.0,67190.0,70900.0,78000.0,73000.0,71900.0,53000.0
Greece,Figs,Production,tonnes,21545.0,23493.0,22255.0,20413.0,18000.0,15000.0,11014.0,9400.0,10200.0,9600.0,10160.0
Greece,Flax fibre and tow,Production,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
