,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
1209,929048281010921477,The Ocean Foundation,oceanfdn,1,Blue Carbon A-Z: from small projects to policy development https://t.co/T2AWRU1RuE via @GRIDArendal https://t.co/fJWfrMjjsK,2017-11-10 18:09:05,1,[],7606,,Buffer,None,None,None
1210,929021883479142400,The Ocean Foundation,oceanfdn,1,"RT @TBA21: I'm encouraged by the Sustainable Development Goals, and even if they do not get us to community level, they do get us much clos…",2017-11-10 16:24:12,0,[],7606,,Twitter Web Client,"I'm encouraged by the Sustainable Development Goals, and even if they do not get us to community level, they do get us much closer to governments who have signed the contract and have to implement the goals now, argues Mark Spalding, @oceanfdn #OpenOceanSpace #COP23",None,None
1211,928707549922299905,The Ocean Foundation,oceanfdn,6,"RT @FundTropicalia: “Soy niña, soy importante” orienta el pensamiento que niñas tienen sobre sí mismas como individuos, mujeres y miembros…",2017-11-09 19:35:09,0,[],7606,,Buffer,"“Soy niña, soy importante” orienta el pensamiento que niñas tienen sobre sí mismas como individuos, mujeres y miembros de la sociedad. #SNSI https://t.co/eBIURXV9cL",None,None
1212,928703011999936512,The Ocean Foundation,oceanfdn,4,RT @OceanConnectors: Our #oceans are #beautiful. This is why we work so hard to #educate kids--to protect and treasure even the deepest par…,2017-11-09 19:17:07,0,"[{'text': 'oceans', 'indices': [25, 32]}, {'text': 'beautiful', 'indices': [37, 47]}, {'text': 'educate', 'indices': [80, 88]}]",7606,,Buffer,Our #oceans are #beautiful. This is why we work so hard to #educate kids--to protect and treasure even the deepest parts of the seas. https://t.co/Y5C1JGQDtz,None,None
1213,928691370948202496,The Ocean Foundation,oceanfdn,8,"RT @ChooseYrCurrent: 5 ways YOU can help protect whales, dolphins, seals, sea lions, narwhals and all the marine mammals. https://t.co/99Bj…",2017-11-09 18:30:51,0,[],7606,,Buffer,"5 ways YOU can help protect whales, dolphins, seals, sea lions, narwhals and all the marine mammals. https://t.co/99BjsAjtD6 https://t.co/lFMUm83qUg",None,None
1214,928685872819724288,The Ocean Foundation,oceanfdn,45,RT @SharkAdvocates: NGO letter urging U.S. @NOAAFisheries for leadership to protect Mako sharks at #ICCAT2017 #MakeTime4Makos https://t.co/…,2017-11-09 18:09:00,0,"[{'text': 'ICCAT2017', 'indices': [99, 109]}, {'text': 'MakeTime4Makos', 'indices': [110, 125]}]",7606,,Buffer,NGO letter urging U.S. @NOAAFisheries for leadership to protect Mako sharks at #ICCAT2017 #MakeTime4Makos https://t.co/pMNtaLV4Da https://t.co/fv98vipaWi,None,None
1215,928653393471725568,The Ocean Foundation,oceanfdn,33,"RT @EnvScienceGirl: #CLIMATE Δ ⟹ Δ in #OCEAN Chemistry = #OceanAcidification

⬆️ CO2 🏭 + H2O 🌊 ⟹ Carbonic Acid⚠️⟹ ⬇️ 🌊pH
🌊pH has already ch…",2017-11-09 15:59:57,0,"[{'text': 'CLIMATE', 'indices': [20, 28]}, {'text': 'OCEAN', 'indices': [38, 44]}, {'text': 'OceanAcidification', 'indices': [57, 76]}]",7606,,Twitter Web Client,"#CLIMATE Δ ⟹ Δ in #OCEAN Chemistry = #OceanAcidification

⬆️ CO2 🏭 + H2O 🌊 ⟹ Carbonic Acid⚠️⟹ ⬇️ 🌊pH
🌊pH has already changed from 8.2→8.1
⬇️ of .1 pH units on log. scale = 30% ⬆️ in acidity
⬆️ in 🌊 acidity ⟹ ⬇️ in carbonate ions req'd for🐚 building
#COP23",None,None
1216,928628754368417792,The Ocean Foundation,oceanfdn,3,"RT @HighSeasAllianc: Loss of Federal Protections May Imperil #Pacific Reefs, Scientists Warn https://t.co/17qZVw4r0D https://t.co/IB6l1v3sdc",2017-11-09 14:22:02,0,"[{'text': 'Pacific', 'indices': [61, 69]}]",7606,,Buffer,"Loss of Federal Protections May Imperil #Pacific Reefs, Scientists Warn https://t.co/17qZVw4r0D https://t.co/IB6l1v3sdc",None,None
1217,928627450296373248,The Ocean Foundation,oceanfdn,7,"RT @ocean_climate: GOA-ON, a network of scientists from 67 countries is part of our Alliance. Visit their data portal: https://t.co/mm2cjdj…",2017-11-09 14:16:51,0,[],7606,,Twitter Web Client,"GOA-ON, a network of scientists from 67 countries is part of our Alliance. Visit their data portal: https://t.co/mm2cjdj2Ck #OceanforClimate https://t.co/BSTyzciVV1",None,None
1218,928627387771826177,The Ocean Foundation,oceanfdn,15,RT @ocean_climate: More than 25 scientists and policy makers from 10 organisation participating in our #cop23 meeting #OceanforClimate http…,2017-11-09 14:16:36,0,"[{'text': 'cop23', 'indices': [103, 109]}, {'text': 'OceanforClimate', 'indices': [118, 134]}]",7606,,Twitter Web Client,More than 25 scientists and policy makers from 10 organisation participating in our #cop23 meeting #OceanforClimate https://t.co/wu0dswztg2,None,None
